"Dates","Prices"
"2016-04-24 12:00:00",11.88
"2016-04-24 13:00:00",9.44
"2016-04-24 14:00:00",9.5
"2016-04-24 15:00:00",6.61
"2016-04-24 16:00:00",7.53
"2016-04-24 17:00:00",13.36
"2016-04-24 18:00:00",21.96
"2016-04-24 19:00:00",23.93
"2016-04-24 20:00:00",24.37
"2016-04-24 21:00:00",27.87
"2016-04-24 22:00:00",24.04
"2016-04-24 23:00:00",22.56
"2016-04-25 00:00:00",21.46
"2016-04-25 01:00:00",20.82
"2016-04-25 02:00:00",20.23
"2016-04-25 03:00:00",20.26
"2016-04-25 04:00:00",21.1
"2016-04-25 05:00:00",29.02
"2016-04-25 06:00:00",32.97
"2016-04-25 07:00:00",34.48
"2016-04-25 08:00:00",32
"2016-04-25 09:00:00",30.69
"2016-04-25 10:00:00",30.85
"2016-04-25 11:00:00",29.69
"2016-04-25 12:00:00",28.05
"2016-04-25 13:00:00",24.64
"2016-04-25 14:00:00",23.99
"2016-04-25 15:00:00",24
"2016-04-25 16:00:00",25.95
"2016-04-25 17:00:00",28.41
"2016-04-25 18:00:00",31.19
"2016-04-25 19:00:00",31.46
"2016-04-25 20:00:00",31.06
"2016-04-25 21:00:00",30.32
"2016-04-25 22:00:00",30.11
"2016-04-25 23:00:00",21.81
"2016-04-26 00:00:00",21.69
"2016-04-26 01:00:00",20.96
"2016-04-26 02:00:00",20.62
"2016-04-26 03:00:00",21.07
"2016-04-26 04:00:00",22.73
"2016-04-26 05:00:00",29.91
"2016-04-26 06:00:00",34.69
"2016-04-26 07:00:00",38.01
"2016-04-26 08:00:00",40.4
"2016-04-26 09:00:00",38.02
"2016-04-26 10:00:00",34.51
"2016-04-26 11:00:00",32.98
"2016-04-26 12:00:00",29.53
"2016-04-26 13:00:00",27.32
"2016-04-26 14:00:00",25.56
"2016-04-26 15:00:00",24.78
"2016-04-26 16:00:00",25.29
"2016-04-26 17:00:00",28.92
"2016-04-26 18:00:00",31.11
"2016-04-26 19:00:00",31.61
"2016-04-26 20:00:00",34.55
"2016-04-26 21:00:00",32
"2016-04-26 22:00:00",28.7
"2016-04-26 23:00:00",31.11
"2016-04-27 00:00:00",27.01
"2016-04-27 01:00:00",23.69
"2016-04-27 02:00:00",22.04
"2016-04-27 03:00:00",22.17
"2016-04-27 04:00:00",23.77
"2016-04-27 05:00:00",31.31
"2016-04-27 06:00:00",36.7
"2016-04-27 07:00:00",39.98
"2016-04-27 08:00:00",41.4
"2016-04-27 09:00:00",38.7
"2016-04-27 10:00:00",36.76
"2016-04-27 11:00:00",35.58
"2016-04-27 12:00:00",34.19
"2016-04-27 13:00:00",33.11
"2016-04-27 14:00:00",29.9
"2016-04-27 15:00:00",27.4
"2016-04-27 16:00:00",31.22
"2016-04-27 17:00:00",32.69
"2016-04-27 18:00:00",34.61
"2016-04-27 19:00:00",35.53
"2016-04-27 20:00:00",40.69
"2016-04-27 21:00:00",38.29
"2016-04-27 22:00:00",33.61
"2016-04-27 23:00:00",29.03
"2016-04-28 00:00:00",25.25
"2016-04-28 01:00:00",24.55
"2016-04-28 02:00:00",23.28
"2016-04-28 03:00:00",23.73
"2016-04-28 04:00:00",25.59
"2016-04-28 05:00:00",31.7
"2016-04-28 06:00:00",46.9
"2016-04-28 07:00:00",62.53
"2016-04-28 08:00:00",55.01
"2016-04-28 09:00:00",41.75
"2016-04-28 10:00:00",37.04
"2016-04-28 11:00:00",36.07
"2016-04-28 12:00:00",36
"2016-04-28 13:00:00",27.46
"2016-04-28 14:00:00",26.96
"2016-04-28 15:00:00",26.5
"2016-04-28 16:00:00",30
"2016-04-28 17:00:00",34.79
"2016-04-28 18:00:00",38.43
"2016-04-28 19:00:00",35.75
"2016-04-28 20:00:00",37.19
"2016-04-28 21:00:00",34.92
"2016-04-28 22:00:00",30.3
"2016-04-28 23:00:00",26.41
"2016-04-29 00:00:00",25.01
"2016-04-29 01:00:00",23.99
"2016-04-29 02:00:00",22.46
"2016-04-29 03:00:00",22.35
"2016-04-29 04:00:00",23.47
"2016-04-29 05:00:00",26.8
"2016-04-29 06:00:00",30.68
"2016-04-29 07:00:00",35.19
"2016-04-29 08:00:00",37.03
"2016-04-29 09:00:00",36.19
"2016-04-29 10:00:00",35.06
"2016-04-29 11:00:00",30.47
"2016-04-29 12:00:00",30.84
"2016-04-29 13:00:00",30.45
"2016-04-29 14:00:00",26.98
"2016-04-29 15:00:00",25.48
"2016-04-29 16:00:00",26.01
"2016-04-29 17:00:00",30.82
"2016-04-29 18:00:00",34.83
"2016-04-29 19:00:00",35.18
"2016-04-29 20:00:00",35.64
"2016-04-29 21:00:00",35.18
"2016-04-29 22:00:00",31.61
"2016-04-29 23:00:00",33.08
"2016-04-30 00:00:00",29.52
"2016-04-30 01:00:00",29.4
"2016-04-30 02:00:00",25.04
"2016-04-30 03:00:00",24
"2016-04-30 04:00:00",24
"2016-04-30 05:00:00",24.22
"2016-04-30 06:00:00",25.45
"2016-04-30 07:00:00",26.81
"2016-04-30 08:00:00",28.69
"2016-04-30 09:00:00",26.54
"2016-04-30 10:00:00",24.73
"2016-04-30 11:00:00",22.71
"2016-04-30 12:00:00",22.17
"2016-04-30 13:00:00",21.48
"2016-04-30 14:00:00",21.17
"2016-04-30 15:00:00",21.54
"2016-04-30 16:00:00",22.34
"2016-04-30 17:00:00",25.02
"2016-04-30 18:00:00",25.51
"2016-04-30 19:00:00",25.61
"2016-04-30 20:00:00",28.53
"2016-04-30 21:00:00",27.92
"2016-04-30 22:00:00",25.04
"2016-04-30 23:00:00",20.8
"2016-05-01 00:00:00",19.81
"2016-05-01 01:00:00",18.72
"2016-05-01 02:00:00",17.03
"2016-05-01 03:00:00",17.17
"2016-05-01 04:00:00",17.92
"2016-05-01 05:00:00",17.64
"2016-05-01 06:00:00",17.59
"2016-05-01 07:00:00",17.48
"2016-05-01 08:00:00",17.7
"2016-05-01 09:00:00",17.51
"2016-05-01 10:00:00",17.27
"2016-05-01 11:00:00",16.84
"2016-05-01 12:00:00",14.98
"2016-05-01 13:00:00",14.69
"2016-05-01 14:00:00",13.54
"2016-05-01 15:00:00",14.25
"2016-05-01 16:00:00",15.71
"2016-05-01 17:00:00",21.35
"2016-05-01 18:00:00",23.57
"2016-05-01 19:00:00",25.08
"2016-05-01 20:00:00",25.74
"2016-05-01 21:00:00",26.35
"2016-05-01 22:00:00",25.38
"2016-05-01 23:00:00",21.9
"2016-05-02 00:00:00",20.23
"2016-05-02 01:00:00",20.03
"2016-05-02 02:00:00",19.94
"2016-05-02 03:00:00",20.08
"2016-05-02 04:00:00",23.47
"2016-05-02 05:00:00",31.12
"2016-05-02 06:00:00",36.17
"2016-05-02 07:00:00",34.96
"2016-05-02 08:00:00",31.69
"2016-05-02 09:00:00",29.85
"2016-05-02 10:00:00",29.7
"2016-05-02 11:00:00",28.84
"2016-05-02 12:00:00",28.53
"2016-05-02 13:00:00",27.03
"2016-05-02 14:00:00",25.72
"2016-05-02 15:00:00",26.94
"2016-05-02 16:00:00",29.06
"2016-05-02 17:00:00",33
"2016-05-02 18:00:00",35.79
"2016-05-02 19:00:00",35.76
"2016-05-02 20:00:00",34.08
"2016-05-02 21:00:00",31.93
"2016-05-02 22:00:00",31.05
"2016-05-02 23:00:00",23.91
"2016-05-03 00:00:00",22.7
"2016-05-03 01:00:00",21.84
"2016-05-03 02:00:00",21.37
"2016-05-03 03:00:00",21.85
"2016-05-03 04:00:00",23.26
"2016-05-03 05:00:00",30.39
"2016-05-03 06:00:00",33.9
"2016-05-03 07:00:00",36.48
"2016-05-03 08:00:00",35.95
"2016-05-03 09:00:00",35.58
"2016-05-03 10:00:00",34.9
"2016-05-03 11:00:00",31.55
"2016-05-03 12:00:00",29.72
"2016-05-03 13:00:00",30
"2016-05-03 14:00:00",28.11
"2016-05-03 15:00:00",28.16
"2016-05-03 16:00:00",25.17
"2016-05-03 17:00:00",28.51
"2016-05-03 18:00:00",31.69
"2016-05-03 19:00:00",32.1
"2016-05-03 20:00:00",32.8
"2016-05-03 21:00:00",32.43
"2016-05-03 22:00:00",30.93
"2016-05-03 23:00:00",24.56
"2016-05-04 00:00:00",22.04
"2016-05-04 01:00:00",21.95
"2016-05-04 02:00:00",21.69
"2016-05-04 03:00:00",22.14
"2016-05-04 04:00:00",23.59
"2016-05-04 05:00:00",31.47
"2016-05-04 06:00:00",35.05
"2016-05-04 07:00:00",35.97
"2016-05-04 08:00:00",32.79
"2016-05-04 09:00:00",28.8
"2016-05-04 10:00:00",27.42
"2016-05-04 11:00:00",25.96
"2016-05-04 12:00:00",24.87
"2016-05-04 13:00:00",24.25
"2016-05-04 14:00:00",23.64
"2016-05-04 15:00:00",23.88
"2016-05-04 16:00:00",25.1
"2016-05-04 17:00:00",28.96
"2016-05-04 18:00:00",31.73
"2016-05-04 19:00:00",32
"2016-05-04 20:00:00",32.9
"2016-05-04 21:00:00",31.93
"2016-05-04 22:00:00",27.8
"2016-05-04 23:00:00",23.69
"2016-05-05 00:00:00",21.86
"2016-05-05 01:00:00",21.26
"2016-05-05 02:00:00",20.26
"2016-05-05 03:00:00",19.79
"2016-05-05 04:00:00",19.79
"2016-05-05 05:00:00",19.95
"2016-05-05 06:00:00",20.07
"2016-05-05 07:00:00",20
"2016-05-05 08:00:00",19.57
"2016-05-05 09:00:00",19.01
"2016-05-05 10:00:00",17.76
"2016-05-05 11:00:00",17.08
"2016-05-05 12:00:00",14.53
"2016-05-05 13:00:00",12.43
"2016-05-05 14:00:00",11.32
"2016-05-05 15:00:00",13.06
"2016-05-05 16:00:00",17.77
"2016-05-05 17:00:00",20.67
"2016-05-05 18:00:00",24.2
"2016-05-05 19:00:00",24.08
"2016-05-05 20:00:00",24.87
"2016-05-05 21:00:00",25.79
"2016-05-05 22:00:00",21.75
"2016-05-05 23:00:00",20.73
"2016-05-06 00:00:00",19.08
"2016-05-06 01:00:00",18.46
"2016-05-06 02:00:00",17.87
"2016-05-06 03:00:00",19.11
"2016-05-06 04:00:00",20
"2016-05-06 05:00:00",24.44
"2016-05-06 06:00:00",30.33
"2016-05-06 07:00:00",30.99
"2016-05-06 08:00:00",29.98
"2016-05-06 09:00:00",24.28
"2016-05-06 10:00:00",22.77
"2016-05-06 11:00:00",20.66
"2016-05-06 12:00:00",18.13
"2016-05-06 13:00:00",16.63
"2016-05-06 14:00:00",16.84
"2016-05-06 15:00:00",18.96
"2016-05-06 16:00:00",22.26
"2016-05-06 17:00:00",28.66
"2016-05-06 18:00:00",30.94
"2016-05-06 19:00:00",28.96
"2016-05-06 20:00:00",28.86
"2016-05-06 21:00:00",28.82
"2016-05-06 22:00:00",27.39
"2016-05-06 23:00:00",19.85
"2016-05-07 00:00:00",17.01
"2016-05-07 01:00:00",14.95
"2016-05-07 02:00:00",14.64
"2016-05-07 03:00:00",14.96
"2016-05-07 04:00:00",15.2
"2016-05-07 05:00:00",16.27
"2016-05-07 06:00:00",16.45
"2016-05-07 07:00:00",16.74
"2016-05-07 08:00:00",16.53
"2016-05-07 09:00:00",14.21
"2016-05-07 10:00:00",12.16
"2016-05-07 11:00:00",10.41
"2016-05-07 12:00:00",8.04
"2016-05-07 13:00:00",5.97
"2016-05-07 14:00:00",6.52
"2016-05-07 15:00:00",10.39
"2016-05-07 16:00:00",14.59
"2016-05-07 17:00:00",18.4
"2016-05-07 18:00:00",21.43
"2016-05-07 19:00:00",19.93
"2016-05-07 20:00:00",20.44
"2016-05-07 21:00:00",20.55
"2016-05-07 22:00:00",18.69
"2016-05-07 23:00:00",14.45
"2016-05-08 00:00:00",10.73
"2016-05-08 01:00:00",8.63
"2016-05-08 02:00:00",5.45
"2016-05-08 03:00:00",4
"2016-05-08 04:00:00",3
"2016-05-08 05:00:00",2.91
"2016-05-08 06:00:00",2.79
"2016-05-08 07:00:00",4
"2016-05-08 08:00:00",4.5
"2016-05-08 09:00:00",2.44
"2016-05-08 10:00:00",4.14
"2016-05-08 11:00:00",4.04
"2016-05-08 12:00:00",4.55
"2016-05-08 13:00:00",1.44
"2016-05-08 14:00:00",-1.33
"2016-05-08 15:00:00",-10.69
"2016-05-08 16:00:00",2.64
"2016-05-08 17:00:00",10.4
"2016-05-08 18:00:00",19.35
"2016-05-08 19:00:00",19.4
"2016-05-08 20:00:00",20.02
"2016-05-08 21:00:00",20.12
"2016-05-08 22:00:00",18.66
"2016-05-08 23:00:00",14.61
"2016-05-09 00:00:00",12.68
"2016-05-09 01:00:00",12.09
"2016-05-09 02:00:00",9.57
"2016-05-09 03:00:00",11
"2016-05-09 04:00:00",14.18
"2016-05-09 05:00:00",28.57
"2016-05-09 06:00:00",32.95
"2016-05-09 07:00:00",34.69
"2016-05-09 08:00:00",31.24
"2016-05-09 09:00:00",31.03
"2016-05-09 10:00:00",29.01
"2016-05-09 11:00:00",31.65
"2016-05-09 12:00:00",33.22
"2016-05-09 13:00:00",32.82
"2016-05-09 14:00:00",25.54
"2016-05-09 15:00:00",24.16
"2016-05-09 16:00:00",25.54
"2016-05-09 17:00:00",27.12
"2016-05-09 18:00:00",31.46
"2016-05-09 19:00:00",31.28
"2016-05-09 20:00:00",30
"2016-05-09 21:00:00",27.29
"2016-05-09 22:00:00",22.28
"2016-05-09 23:00:00",22.55
"2016-05-10 00:00:00",21.09
"2016-05-10 01:00:00",19.61
"2016-05-10 02:00:00",19.33
"2016-05-10 03:00:00",19.87
"2016-05-10 04:00:00",21.56
"2016-05-10 05:00:00",28.5
"2016-05-10 06:00:00",31.87
"2016-05-10 07:00:00",36.66
"2016-05-10 08:00:00",38
"2016-05-10 09:00:00",36
"2016-05-10 10:00:00",39.39
"2016-05-10 11:00:00",37.43
"2016-05-10 12:00:00",36.62
"2016-05-10 13:00:00",32.82
"2016-05-10 14:00:00",29.21
"2016-05-10 15:00:00",28.76
"2016-05-10 16:00:00",30.69
"2016-05-10 17:00:00",31.93
"2016-05-10 18:00:00",32.5
"2016-05-10 19:00:00",32.25
"2016-05-10 20:00:00",31.99
"2016-05-10 21:00:00",31.94
"2016-05-10 22:00:00",31.18
"2016-05-10 23:00:00",22.4
"2016-05-11 00:00:00",20.54
"2016-05-11 01:00:00",19.92
"2016-05-11 02:00:00",19.11
"2016-05-11 03:00:00",19.87
"2016-05-11 04:00:00",21.84
"2016-05-11 05:00:00",28.96
"2016-05-11 06:00:00",35.27
"2016-05-11 07:00:00",39.6
"2016-05-11 08:00:00",34.94
"2016-05-11 09:00:00",32.86
"2016-05-11 10:00:00",31.87
"2016-05-11 11:00:00",32.12
"2016-05-11 12:00:00",32.09
"2016-05-11 13:00:00",32.36
"2016-05-11 14:00:00",29.91
"2016-05-11 15:00:00",29.19
"2016-05-11 16:00:00",28.52
"2016-05-11 17:00:00",27.51
"2016-05-11 18:00:00",31.32
"2016-05-11 19:00:00",29.94
"2016-05-11 20:00:00",25.09
"2016-05-11 21:00:00",22.52
"2016-05-11 22:00:00",21.67
"2016-05-11 23:00:00",19.79
"2016-05-12 00:00:00",17.89
"2016-05-12 01:00:00",15
"2016-05-12 02:00:00",14
"2016-05-12 03:00:00",13.02
"2016-05-12 04:00:00",18.31
"2016-05-12 05:00:00",24.08
"2016-05-12 06:00:00",30.93
"2016-05-12 07:00:00",34.05
"2016-05-12 08:00:00",33.96
"2016-05-12 09:00:00",30.93
"2016-05-12 10:00:00",30.42
"2016-05-12 11:00:00",29.1
"2016-05-12 12:00:00",28.81
"2016-05-12 13:00:00",27.44
"2016-05-12 14:00:00",26.7
"2016-05-12 15:00:00",27.53
"2016-05-12 16:00:00",29.08
"2016-05-12 17:00:00",32.28
"2016-05-12 18:00:00",34.36
"2016-05-12 19:00:00",32.85
"2016-05-12 20:00:00",31.69
"2016-05-12 21:00:00",28.11
"2016-05-12 22:00:00",25.14
"2016-05-12 23:00:00",23.07
"2016-05-13 00:00:00",21.41
"2016-05-13 01:00:00",21.04
"2016-05-13 02:00:00",20.55
"2016-05-13 03:00:00",21.13
"2016-05-13 04:00:00",23
"2016-05-13 05:00:00",28.07
"2016-05-13 06:00:00",36.14
"2016-05-13 07:00:00",40.21
"2016-05-13 08:00:00",38.23
"2016-05-13 09:00:00",35.37
"2016-05-13 10:00:00",35.45
"2016-05-13 11:00:00",30.94
"2016-05-13 12:00:00",27.99
"2016-05-13 13:00:00",25.28
"2016-05-13 14:00:00",23.84
"2016-05-13 15:00:00",23.53
"2016-05-13 16:00:00",24.01
"2016-05-13 17:00:00",26.37
"2016-05-13 18:00:00",29
"2016-05-13 19:00:00",27.1
"2016-05-13 20:00:00",25.03
"2016-05-13 21:00:00",26.96
"2016-05-13 22:00:00",23.02
"2016-05-13 23:00:00",13.76
"2016-05-14 00:00:00",13.1
"2016-05-14 01:00:00",11.51
"2016-05-14 02:00:00",9.71
"2016-05-14 03:00:00",8.39
"2016-05-14 04:00:00",8.6
"2016-05-14 05:00:00",9.91
"2016-05-14 06:00:00",11.24
"2016-05-14 07:00:00",15.57
"2016-05-14 08:00:00",16
"2016-05-14 09:00:00",15.02
"2016-05-14 10:00:00",15.18
"2016-05-14 11:00:00",13.98
"2016-05-14 12:00:00",11.41
"2016-05-14 13:00:00",10
"2016-05-14 14:00:00",8.27
"2016-05-14 15:00:00",6.69
"2016-05-14 16:00:00",9.91
"2016-05-14 17:00:00",15.01
"2016-05-14 18:00:00",20.71
"2016-05-14 19:00:00",19.31
"2016-05-14 20:00:00",19.3
"2016-05-14 21:00:00",23.6
"2016-05-14 22:00:00",20.63
"2016-05-14 23:00:00",20.51
"2016-05-15 00:00:00",13.92
"2016-05-15 01:00:00",12.95
"2016-05-15 02:00:00",10.42
"2016-05-15 03:00:00",9.19
"2016-05-15 04:00:00",9.56
"2016-05-15 05:00:00",8.19
"2016-05-15 06:00:00",6.69
"2016-05-15 07:00:00",7.5
"2016-05-15 08:00:00",8.42
"2016-05-15 09:00:00",9
"2016-05-15 10:00:00",8.76
"2016-05-15 11:00:00",10.16
"2016-05-15 12:00:00",8.19
"2016-05-15 13:00:00",4.91
"2016-05-15 14:00:00",0.81
"2016-05-15 15:00:00",3.41
"2016-05-15 16:00:00",5.69
"2016-05-15 17:00:00",15.38
"2016-05-15 18:00:00",21.51
"2016-05-15 19:00:00",21.79
"2016-05-15 20:00:00",22.95
"2016-05-15 21:00:00",24.52
"2016-05-15 22:00:00",23.39
"2016-05-15 23:00:00",23.51
"2016-05-16 00:00:00",18
"2016-05-16 01:00:00",17.03
"2016-05-16 02:00:00",16.27
"2016-05-16 03:00:00",15.57
"2016-05-16 04:00:00",17.19
"2016-05-16 05:00:00",17.69
"2016-05-16 06:00:00",20
"2016-05-16 07:00:00",22.54
"2016-05-16 08:00:00",23.13
"2016-05-16 09:00:00",23.34
"2016-05-16 10:00:00",23.74
"2016-05-16 11:00:00",23.53
"2016-05-16 12:00:00",20.02
"2016-05-16 13:00:00",17.55
"2016-05-16 14:00:00",17.09
"2016-05-16 15:00:00",17.74
"2016-05-16 16:00:00",19.47
"2016-05-16 17:00:00",24
"2016-05-16 18:00:00",27.16
"2016-05-16 19:00:00",28.37
"2016-05-16 20:00:00",31.97
"2016-05-16 21:00:00",32.41
"2016-05-16 22:00:00",28.53
"2016-05-16 23:00:00",30
"2016-05-17 00:00:00",24
"2016-05-17 01:00:00",22.82
"2016-05-17 02:00:00",21.6
"2016-05-17 03:00:00",21.73
"2016-05-17 04:00:00",22.91
"2016-05-17 05:00:00",29.95
"2016-05-17 06:00:00",36.36
"2016-05-17 07:00:00",38
"2016-05-17 08:00:00",35.46
"2016-05-17 09:00:00",33.99
"2016-05-17 10:00:00",33.34
"2016-05-17 11:00:00",31.8
"2016-05-17 12:00:00",31.32
"2016-05-17 13:00:00",31.78
"2016-05-17 14:00:00",31.62
"2016-05-17 15:00:00",30.02
"2016-05-17 16:00:00",32.59
"2016-05-17 17:00:00",34.64
"2016-05-17 18:00:00",34.92
"2016-05-17 19:00:00",36.76
"2016-05-17 20:00:00",37.44
"2016-05-17 21:00:00",33.22
"2016-05-17 22:00:00",29
"2016-05-17 23:00:00",27.23
"2016-05-18 00:00:00",25.39
"2016-05-18 01:00:00",23.89
"2016-05-18 02:00:00",22.92
"2016-05-18 03:00:00",23.31
"2016-05-18 04:00:00",24.57
"2016-05-18 05:00:00",31.12
"2016-05-18 06:00:00",37.06
"2016-05-18 07:00:00",39.48
"2016-05-18 08:00:00",36.81
"2016-05-18 09:00:00",35.41
"2016-05-18 10:00:00",35.69
"2016-05-18 11:00:00",34.21
"2016-05-18 12:00:00",33.38
"2016-05-18 13:00:00",31.69
"2016-05-18 14:00:00",30.85
"2016-05-18 15:00:00",31.32
"2016-05-18 16:00:00",31.69
"2016-05-18 17:00:00",31.87
"2016-05-18 18:00:00",34.94
"2016-05-18 19:00:00",34.64
"2016-05-18 20:00:00",34.95
"2016-05-18 21:00:00",33.09
"2016-05-18 22:00:00",30.94
"2016-05-18 23:00:00",25
"2016-05-19 00:00:00",22.91
"2016-05-19 01:00:00",22.23
"2016-05-19 02:00:00",21.85
"2016-05-19 03:00:00",22.29
"2016-05-19 04:00:00",23.9
"2016-05-19 05:00:00",31.58
"2016-05-19 06:00:00",39.4
"2016-05-19 07:00:00",46
"2016-05-19 08:00:00",44.13
"2016-05-19 09:00:00",45
"2016-05-19 10:00:00",44.91
"2016-05-19 11:00:00",40.07
"2016-05-19 12:00:00",38.96
"2016-05-19 13:00:00",35
"2016-05-19 14:00:00",33.06
"2016-05-19 15:00:00",31.91
"2016-05-19 16:00:00",32.35
"2016-05-19 17:00:00",34
"2016-05-19 18:00:00",36.08
"2016-05-19 19:00:00",34.96
"2016-05-19 20:00:00",33.85
"2016-05-19 21:00:00",32.08
"2016-05-19 22:00:00",30.69
"2016-05-19 23:00:00",24.73
"2016-05-20 00:00:00",23.42
"2016-05-20 01:00:00",21.5
"2016-05-20 02:00:00",21.34
"2016-05-20 03:00:00",21.52
"2016-05-20 04:00:00",23.23
"2016-05-20 05:00:00",27.71
"2016-05-20 06:00:00",33.07
"2016-05-20 07:00:00",34.97
"2016-05-20 08:00:00",34.01
"2016-05-20 09:00:00",34.06
"2016-05-20 10:00:00",32.64
"2016-05-20 11:00:00",29.71
"2016-05-20 12:00:00",29.1
"2016-05-20 13:00:00",26.86
"2016-05-20 14:00:00",26
"2016-05-20 15:00:00",25.54
"2016-05-20 16:00:00",28.9
"2016-05-20 17:00:00",32.69
"2016-05-20 18:00:00",33.92
"2016-05-20 19:00:00",34.06
"2016-05-20 20:00:00",33.21
"2016-05-20 21:00:00",33.66
"2016-05-20 22:00:00",28.85
"2016-05-20 23:00:00",25.45
"2016-05-21 00:00:00",23.49
"2016-05-21 01:00:00",22.6
"2016-05-21 02:00:00",21.26
"2016-05-21 03:00:00",20
"2016-05-21 04:00:00",19.38
"2016-05-21 05:00:00",20.03
"2016-05-21 06:00:00",20.88
"2016-05-21 07:00:00",21.5
"2016-05-21 08:00:00",22.32
"2016-05-21 09:00:00",20.79
"2016-05-21 10:00:00",19.04
"2016-05-21 11:00:00",18.4
"2016-05-21 12:00:00",16.81
"2016-05-21 13:00:00",15.3
"2016-05-21 14:00:00",13.29
"2016-05-21 15:00:00",11.19
"2016-05-21 16:00:00",18.63
"2016-05-21 17:00:00",23.9
"2016-05-21 18:00:00",26.28
"2016-05-21 19:00:00",21
"2016-05-21 20:00:00",23.85
"2016-05-21 21:00:00",27
"2016-05-21 22:00:00",23.42
"2016-05-21 23:00:00",17.79
"2016-05-22 00:00:00",12.03
"2016-05-22 01:00:00",9.39
"2016-05-22 02:00:00",6.99
"2016-05-22 03:00:00",5.49
"2016-05-22 04:00:00",3.31
"2016-05-22 05:00:00",2.19
"2016-05-22 06:00:00",3.45
"2016-05-22 07:00:00",5.4
"2016-05-22 08:00:00",6.99
"2016-05-22 09:00:00",7.06
"2016-05-22 10:00:00",8.28
"2016-05-22 11:00:00",8.2
"2016-05-22 12:00:00",5.86
"2016-05-22 13:00:00",4
"2016-05-22 14:00:00",2.3
"2016-05-22 15:00:00",2.5
"2016-05-22 16:00:00",7.17
"2016-05-22 17:00:00",21.33
"2016-05-22 18:00:00",23.69
"2016-05-22 19:00:00",25.32
"2016-05-22 20:00:00",26.11
"2016-05-22 21:00:00",27.9
"2016-05-22 22:00:00",25.56
"2016-05-22 23:00:00",22.67
"2016-05-23 00:00:00",20.89
"2016-05-23 01:00:00",19.51
"2016-05-23 02:00:00",18.69
"2016-05-23 03:00:00",17.02
"2016-05-23 04:00:00",20.69
"2016-05-23 05:00:00",28.05
"2016-05-23 06:00:00",34.51
"2016-05-23 07:00:00",39.15
"2016-05-23 08:00:00",37.7
"2016-05-23 09:00:00",36
"2016-05-23 10:00:00",35.94
"2016-05-23 11:00:00",33.91
"2016-05-23 12:00:00",33.54
"2016-05-23 13:00:00",32.5
"2016-05-23 14:00:00",32.78
"2016-05-23 15:00:00",31.96
"2016-05-23 16:00:00",31.68
"2016-05-23 17:00:00",32.49
"2016-05-23 18:00:00",33.09
"2016-05-23 19:00:00",34.7
"2016-05-23 20:00:00",36.61
"2016-05-23 21:00:00",35.61
"2016-05-23 22:00:00",33
"2016-05-23 23:00:00",25.51
"2016-05-24 00:00:00",21.75
"2016-05-24 01:00:00",20.48
"2016-05-24 02:00:00",20
"2016-05-24 03:00:00",20.72
"2016-05-24 04:00:00",22.61
"2016-05-24 05:00:00",27
"2016-05-24 06:00:00",34.38
"2016-05-24 07:00:00",37.09
"2016-05-24 08:00:00",36.19
"2016-05-24 09:00:00",36.94
"2016-05-24 10:00:00",36.06
"2016-05-24 11:00:00",33.09
"2016-05-24 12:00:00",33
"2016-05-24 13:00:00",32.69
"2016-05-24 14:00:00",30.92
"2016-05-24 15:00:00",29.12
"2016-05-24 16:00:00",29.8
"2016-05-24 17:00:00",31.25
"2016-05-24 18:00:00",32.2
"2016-05-24 19:00:00",31.64
"2016-05-24 20:00:00",32.38
"2016-05-24 21:00:00",32
"2016-05-24 22:00:00",29.85
"2016-05-24 23:00:00",26.76
"2016-05-25 00:00:00",23.29
"2016-05-25 01:00:00",21.57
"2016-05-25 02:00:00",21.02
"2016-05-25 03:00:00",21.63
"2016-05-25 04:00:00",22.99
"2016-05-25 05:00:00",30.92
"2016-05-25 06:00:00",35.8
"2016-05-25 07:00:00",39.2
"2016-05-25 08:00:00",36.53
"2016-05-25 09:00:00",36
"2016-05-25 10:00:00",35.05
"2016-05-25 11:00:00",32.91
"2016-05-25 12:00:00",30.86
"2016-05-25 13:00:00",30.75
"2016-05-25 14:00:00",31.18
"2016-05-25 15:00:00",31.29
"2016-05-25 16:00:00",34.19
"2016-05-25 17:00:00",35.8
"2016-05-25 18:00:00",36.61
"2016-05-25 19:00:00",36.76
"2016-05-25 20:00:00",35.49
"2016-05-25 21:00:00",34.92
"2016-05-25 22:00:00",32.75
"2016-05-25 23:00:00",25.74
"2016-05-26 00:00:00",24.16
"2016-05-26 01:00:00",23.42
"2016-05-26 02:00:00",23.27
"2016-05-26 03:00:00",23.33
"2016-05-26 04:00:00",23.79
"2016-05-26 05:00:00",26.15
"2016-05-26 06:00:00",30.96
"2016-05-26 07:00:00",34.86
"2016-05-26 08:00:00",33.59
"2016-05-26 09:00:00",29.18
"2016-05-26 10:00:00",31.92
"2016-05-26 11:00:00",29.8
"2016-05-26 12:00:00",31.14
"2016-05-26 13:00:00",28.1
"2016-05-26 14:00:00",27.35
"2016-05-26 15:00:00",29.9
"2016-05-26 16:00:00",35.18
"2016-05-26 17:00:00",34
"2016-05-26 18:00:00",35.27
"2016-05-26 19:00:00",34.95
"2016-05-26 20:00:00",32.94
"2016-05-26 21:00:00",33.1
"2016-05-26 22:00:00",29.75
"2016-05-26 23:00:00",24.43
"2016-05-27 00:00:00",23.47
"2016-05-27 01:00:00",21.95
